date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name
2020/12/03,ae,107,12284,55Am8neGJkdj2ADaM3aw5H,['James Arthur'],"['talent show', 'pop', 'uk pop']",208826,False,Train Wreck
2016/10/27,ar,188,76437,5kKtxKJpSH1iaUlYRFZKBi,['Los Cafres'],"['latin alternative', 'argentine rock', 'ska argentino', 'rock en espanol', 'latin rock', 'argentine reggae', 'reggae en espanol']",311533,False,Sé Q' el Mar
2017/03/23,fi,145,55857,0pSBuHjILhNEo55xK1zrRt,['Ayo & Teo'],"['social media pop', 'trap', 'viral rap']",238586,False,Rolex
2016/10/27,hu,66,10605,7yyRTcZmCiyzzJlNzGC9Ol,"['DRAM', 'Lil Yachty']","['pop rap', 'melodic rap', 'trap', 'viral rap', 'virginia hip hop', 'atl hip hop', 'underground hip hop', 'hip hop', 'rap']",225205,True,Broccoli (feat. Lil Yachty)
2021/11/18,cl,94,308761,3Wrjm47oTz2sjIgck11l5e,['Måneskin'],"['italian pop', 'indie rock italiano']",211560,False,Beggin'
2022/05/12,cy,8,14501,58HvfVOeJY7lUuCqF0m3ly,['Elley Duhé'],"['pop', 'alt z']",184447,False,MIDDLE OF THE NIGHT
2021/07/08,ae,110,11381,60ynsPSSKe6O3sfwRnIBRf,['Doja Cat'],"['dance pop', 'pop']",226986,True,Streets
2013/09/29,ee,38,1751,6IFa4RUo2iM5L33Hkx82lr,"['Macklemore & Ryan Lewis', 'Mary Lambert']","['pop rap', 'neo mellow', 'pop', 'seattle hip hop', 'dance pop']",320034,False,Same Love (feat. Mary Lambert)
2018/02/22,be,21,105966,7vGuf3Y35N4wmASOKLUVVU,"['Marshmello', 'Khalid']","['pop r&b', 'progressive electro house', 'pop', 'pop dance', 'dance pop', 'brostep', 'edm']",180822,False,Silence
2022/07/21,nz,40,75547,58HvfVOeJY7lUuCqF0m3ly,['Elley Duhé'],"['pop', 'alt z']",184447,False,MIDDLE OF THE NIGHT
2021/08/05,uy,167,14860,5eXBXreN3d1zdj6Sa8dS0u,['BTS'],"['k-pop', 'k-pop boy group']",187585,False,Permission to Dance
2017/02/16,pl,163,30620,4qqArAiTPueDxIp7cf87h7,['MØ'],"['pop', 'danish pop', 'uk pop', 'electropop', 'dance pop', 'tropical house', 'edm']",235826,False,Final Song
2018/01/11,cy,81,1299,1HrMWH5GUdK6Yi94rbANJA,"['CamelPhat', 'Elderbrook']","['edm', 'house', 'tropical house', 'progressive house', 'deep tech house']",223869,False,Cola
2018/07/26,sk,39,12034,5h0qay449Zex9XSHxNuzm7,['Ego'],['czsk hip hop'],244800,False,V Meste Snov
2015/01/04,uy,47,5122,3bidbhpOYeV4knp8AIu8Xn,"['Macklemore & Ryan Lewis', 'Macklemore', 'Ryan Lewis', 'Ray Dalton']","['pop rap', 'dance pop', 'seattle hip hop', 'pop']",258342,False,Can't Hold Us (feat. Ray Dalton)
2019/09/05,fi,6,315996,21jGcNKet2qwijlDFuPiPb,['Post Malone'],"['melodic rap', 'dfw rap', 'rap']",215280,False,Circles
2022/02/24,ca,175,217971,7uLFOXgLrS90tEYPO1DGXy,['A Boogie Wit da Hoodie'],"['trap', 'melodic rap', 'rap']",215303,True,Man in the Mirror
2015/01/04,ar,167,23874,6vgdsUtEcdRJtXbr1w9RT1,['Sam Smith'],"['dance pop', 'pop', 'uk pop']",194079,False,Money On My Mind
2021/09/30,pt,117,45555,20RGQHWvqyyacpuxMBeLsZ,"['El Taiger', 'DJ Conds']",['cubaton'],237900,False,La Historia
2021/11/11,ee,19,15755,0e8nrvls4Qqv5Rfa2UhqmO,['Lil Nas X'],"['pop', 'lgbtq+ hip hop']",143901,True,THATS WHAT I WANT
2016/06/02,ph,23,465321,2qxaR31Te4xDR2yO6LqM8z,"['Hailee Steinfeld', 'DNCE']","['pop', 'post-teen pop', 'dance pop', 'edm', 'uk pop']",198240,False,Rock Bottom
2019/12/26,hn,134,10281,0pqnGHJpmpxLKifKRmU6WP,['Imagine Dragons'],"['modern rock', 'rock']",204346,False,Believer
2017/01/05,sg,92,41375,6lDo13SSgTv0WbyUQKgnjk,"['Major Lazer', 'Nyla', 'Fuse ODG']","['pop rap', 'pop', 'moombahton', 'pop dance', 'electro house', 'afro dancehall', 'dance pop', 'tropical house', 'azonto', 'edm']",166138,False,Light It Up (feat. Nyla & Fuse ODG) - Remix
2021/07/01,at,16,115388,6uMbcYQjDxHeZNMyQqT2t3,"['NGEE', 'Capital Bra']","['german underground rap', 'german hip hop']",171110,True,Vergib mir
2022/03/24,za,25,72650,1HhNoOuqm1a5MXYEgAFl8o,"['Imagine Dragons', 'JID', 'Arcane', 'League of Legends']","['speedrun', 'modern rock', 'video game music', 'rock', 'hip hop', 'rap']",173381,False,Enemy (with JID) - from the series Arcane League of Legends
2020/07/09,ae,73,10707,4wVOKKEHUJxHCFFNUWDn0B,"['Drake', 'Giveon']","['pop', 'canadian pop', 'toronto rap', 'r&b', 'canadian hip hop', 'hip hop', 'rap']",220487,True,Chicago Freestyle (feat. Giveon)
2020/12/17,vn,126,42020,0b3N9S5FHJ4h9k7IsKDVSy,"['Wowy', 'JoliPoli']","['vietnamese trap', 'vietnamese hip hop']",232173,False,Thiên Đàng
2015/04/30,sg,53,24919,3iZqyq5JXvhkpWHDIjDYIM,['Mumford & Sons'],"['stomp and holler', 'uk americana', 'modern folk rock']",248546,False,Snake Eyes
2022/03/31,ee,71,7607,5rW7qTn83sCKtqBoneJs63,"['bbno$', 'Rich Brian']","['vapor trap', 'canadian hip hop', 'dark trap', 'indonesian hip hop']",133706,True,edamame (feat. Rich Brian)
2021/05/06,hk,1,194739,32QnXosZq7A11knnBAEqk7,['Terence Lam'],['cantopop'],195424,False,一人之境 in C major
2015/07/30,cl,214,3906,4gXhZzBAmaAh1dVh4NzjOu,"['Camila', 'Ricky Martin']","['dance pop', 'latin pop', 'mexican pop', 'puerto rican pop', 'latin arena pop']",307786,False,Perdón (feat. Ricky Martin)
2015/05/07,pt,117,6686,7vGWH8cSr389jeNN4fsXYQ,['Sigma'],"['edm', 'dancefloor dnb', 'uk dance', 'uk pop', 'house', 'drum and bass', 'pop dance', 'dance pop', 'tropical house']",189720,False,Nobody To Love - Radio Edit
2020/12/24,de,21,2418844,1IcR6RlgvDczfvoWJSSY2A,['Andy Williams'],"['brill building pop', 'easy listening', 'adult standards', 'lounge']",151000,False,It's the Most Wonderful Time of the Year
2020/04/02,il,21,44645,0Vjivbl7zovvspAxAiDj3C,"['Agam Buhbut', 'Gal Adam']",['israeli mediterranean'],168691,False,עברו חודשיים
2020/07/16,bg,30,13093,62aP9fBQKYKxi7PDXwcUAS,"['Surf Mesa', 'Emilee']","['social media pop', 'tropical house']",176546,False,ily (i love you baby) (feat. Emilee)
2015/01/11,py,51,2620,0bdL8X3MrX51dRz231BFtv,"['Yandel', 'Daddy Yankee']","['trap latino', 'reggaeton flow', 'latin hip hop', 'reggaeton']",199026,False,Moviendo Caderas (feat. Daddy Yankee)
2020/07/30,ch,50,88829,3dy7SaVShdnjwtx9IXhtzg,"['AK AUSSERKONTROLLE', 'Bonez MC']","['hamburg hip hop', 'german hip hop']",164203,True,In meinem Benz
2016/03/31,fi,71,77921,0ENSn4fwAbCGeFGVUbXEU3,['Adele'],"['british soul', 'pop', 'pop soul', 'uk pop']",295493,False,Hello
2019/11/21,ar,60,446488,56f5qnyAlZdlz8wrUDA50h,"['Mau y Ricky', 'Manuel Turizo', 'Camilo']","['reggaeton', 'pop venezolano', 'reggaeton colombiano', 'latin pop', 'trap latino', 'colombian pop']",204563,True,Desconocidos
2020/05/21,uy,7,67336,7k4t7uLgtOxPwTpFmtJNTY,"['KAROL G', 'Nicki Minaj']","['queens hip hop', 'pop', 'reggaeton', 'reggaeton colombiano', 'hip pop', 'dance pop', 'rap']",200960,False,Tusa
2016/04/21,ee,89,3238,0aHOXu219Z4MqEKwiKsddl,"['Robin Schulz', 'Richard Judge']","['deep house', 'dance pop', 'deep euro house', 'tropical house', 'edm', 'pop dance', 'german dance', 'pop']",255959,False,Show Me Love
2016/02/25,uy,73,8036,3NLnwwAQbbFKcEcV8hDItk,['One Direction'],"['pop', 'talent show', 'boy band', 'post-teen pop']",230333,False,Perfect
2019/12/12,ro,94,18072,3s4mrPrEFFPF0LmAfutW0n,"['Young Thug', 'J. Cole', 'Travis Scott']","['pop rap', 'gangster rap', 'southern hip hop', 'melodic rap', 'conscious hip hop', 'north carolina hip hop', 'atl trap', 'slap house', 'atl hip hop', 'trap', 'hip hop', 'rap']",200186,True,The London (feat. J. Cole & Travis Scott)
2022/07/21,nl,13,806924,1ei3hzQmrgealgRKFxIcWn,['Benson Boone'],"['pop', 'uk pop']",216410,False,In The Stars
2017/11/09,be,152,26129,1A85fOmviQuGgkF6Lww6Nd,['Sam Smith'],"['dance pop', 'uk pop', 'pop']",207164,False,Midnight Train
2022/08/11,sg,136,54325,0dcnrLo8s1rhjm8euGjI4n,['TREASURE'],['k-pop'],220716,False,DARARI
2019/07/04,us,74,2444178,3xaugmCyXrVkrDTXbFkMW3,['Joji'],['viral pop'],180018,False,Sanctuary
2016/07/28,uy,33,17276,0r4SsYcwvd8URat6AS2m6f,['Zara Larsson'],"['swedish electropop', 'pop', 'scandipop', 'swedish pop', 'post-teen pop', 'pop dance', 'uk pop', 'electropop', 'dance pop', 'tropical house', 'edm']",201122,False,Lush Life
2018/08/02,es,78,360182,1mlGScrDQqHqmhdIqE8MmA,"['Morat', 'Juanes']","['latin pop', 'mexican pop', 'tropical', 'colombian pop', 'rock en espanol']",231532,False,Besos En Guerra
2021/02/04,hn,102,15530,7paFC3FEu1WtPVP4Do6VZN,['Christian Nodal'],"['nueva musica mexicana', 'musica mexicana', 'ranchera', 'mariachi']",159533,False,Se Me Olvidó
2021/12/16,ee,176,5773,6I3mqTwhRpn34SLVafSH7G,['Justin Bieber'],"['pop', 'canadian pop']",153190,False,Ghost
2022/04/14,ch,148,44524,5YaskwnGDZFDRipaqzbwQx,"['ATB', 'Topic', 'A7S']","['pop edm', 'trance', 'edm', 'german dance', 'electro house', 'pop dance', 'german trance', 'scandipop', 'tropical house', 'dance pop', 'german techno']",150052,False,Your Love (9PM)
2021/08/26,in,40,687813,0IQRRlpomabOlzy39mcmmq,"['Rochak Kohli', 'Jubin Nautiyal', 'Rashmi Virag']","['modern bollywood', 'filmi', 'desi pop', 'hare krishna']",259215,False,Barsaat Ki Dhun
2019/01/17,fr,99,332123,71chDzMntV8pjuOaLuDPaY,"['GLK', 'Koba LaD', 'RK']","['pop urbaine', 'francoton', 'rap conscient', 'french hip hop', 'rap francais']",207709,True,Chargé
2019/01/03,dk,78,99310,58q2HKrzhC3ozto2nDdN4z,"['Cardi B', 'Bad Bunny', 'J Balvin']","['pop', 'trap latino', 'reggaeton', 'reggaeton colombiano', 'dance pop', 'rap']",253390,True,I Like It
2022/03/24,bg,112,7925,0lKiqlTA0kN0k2TrjG5daO,['FYRE'],"['bulgarian trap', 'bulgarian hip hop', 'bulgarian pop']",260013,True,Всекиму своето
2018/11/22,th,32,81890,6ilPvEFcvuE8306ytmzSi9,"['CYANIDE', 'Lazyloxy']","['thai trap', 'thai hip hop']",260000,False,ยอม...ปล่อย
2018/04/26,lv,192,3952,4UKCKdYiLN6IMA5ZESUTL7,['XXXTENTACION'],"['miami hip hop', 'emo rap']",160184,True,the remedy for a broken heart (why am I so in love)
2014/06/29,pa,12,3049,5jrdCoLpJSvHHorevXBATy,"['Katy Perry', 'Juicy J']","['pop rap', 'gangster rap', 'crunk', 'southern hip hop', 'pop', 'trap', 'dirty south rap', 'dance pop', 'memphis hip hop', 'hip hop', 'rap']",215672,False,Dark Horse
2019/01/10,pt,28,80110,1rqqCSm0Qe4I9rUvWncaom,['Panic! At The Disco'],['modern rock'],190946,False,High Hopes
2017/04/27,co,189,29394,1pWYnQIlqxTh5bxuPmTG4E,"['Thalia', 'Maluma']","['dance pop', 'reggaeton', 'latin pop', 'mexican pop', 'reggaeton colombiano', 'trap latino']",227693,False,Desde Esa Noche (feat. Maluma)
2019/11/28,gt,32,67155,059bcIhyc2SBwm6sw2AZzd,"['Piso 21', 'Micro TDH']","['reggaeton', 'venezuelan hip hop', 'latin pop', 'trap venezolano', 'reggaeton colombiano', 'colombian pop', 'trap latino']",231848,False,Te Vi
2018/03/29,gt,86,16788,2ekn2ttSfGqwhhate0LSR0,['Dua Lipa'],"['dance pop', 'pop', 'uk pop']",209320,False,New Rules
2022/05/12,lu,94,4553,4slSrbTK1sNK4I1mDYEthf,"['S1mba', 'DTG']",['afroswing'],167916,True,Rover (feat. DTG)
2018/05/10,ee,184,3414,7K7MUBCnzgBAvMVW2RTWNs,"['Loud Luxury', 'Brando']","['pop', 'covertronica', 'pop dance', 'electro house', 'dance pop', 'tropical house', 'pop edm', 'edm']",163216,False,Body (feat. brando)
2018/06/21,py,169,7726,6fxVffaTuwjgEk5h9QyRjy,['Ed Sheeran'],"['pop', 'uk pop']",258986,False,Photograph
2018/10/25,bg,90,4032,0dbTQYW3Ad1FTzIA9t90E8,"['Lil Wayne', 'Kendrick Lamar']","['pop rap', 'conscious hip hop', 'west coast rap', 'new orleans rap', 'trap', 'hip hop', 'rap']",324189,True,Mona Lisa (feat. Kendrick Lamar)
2017/02/02,id,126,45484,2WoRw2nWZoj5ty0rOQP4FQ,"['Isyana Sarasvati', 'Rayi Putra']","['indonesian indie', 'indonesian r&b', 'indonesian hip hop', 'indonesian pop']",242961,False,Kau Adalah (feat. Rayi Putra)
2017/07/06,dk,9,428870,5OSH98PlarYwozcSR7lY19,"['KESI', 'Benny Jamz']","['danish pop', 'danish hip hop']",219921,False,Mamacita (feat. Benny Jamz)
2020/02/20,dk,59,148189,0TrPqhAMoaKUFLR7iYDokf,"['Khalid', 'Disclosure']","['pop r&b', 'pop', 'house', 'uk dance', 'edm']",181436,False,Know Your Worth
2019/08/29,cy,3,9772,4Wc7eARS7kCa4oX2lQ8AxT,"['SNIK', 'Tamta']","['greek hip hop', 'greek pop', 'laiko', 'greek trap']",178959,False,Senorita
2020/01/09,de,148,464456,6b2RcmUt1g9N9mQ3CbjX2Y,['Sam Smith'],"['dance pop', 'pop', 'uk pop']",202204,False,How Do You Sleep?
2017/10/05,cy,97,1015,60a0Rd6pjrkxjPbaKzXjfq,['Linkin Park'],"['post-grunge', 'nu metal', 'rap metal', 'alternative metal']",216880,False,In the End
2017/02/09,pt,56,43326,14ngg5qaXPvt2rrPvMV1kC,['Diogo Piçarra'],['portuguese pop'],196392,False,História
2015/05/14,co,172,11674,2WelLQYO7g6rn7tce4KhyJ,"['Sofía Reyes', 'Wisin']","['dance pop', 'reggaeton', 'latin hip hop', 'latin pop', 'mexican pop', 'trap latino']",212204,False,Muevelo (feat. Wisin)
2018/01/18,my,185,31705,7z1uKD8M4vPwO1ouhcJJ7e,['IamNeeta'],"['malaysian pop', 'malay rap']",207666,False,Sakit
2016/12/01,lt,50,6414,0ckCyt1ghA2YpcLRm1q68s,['Maty Noyes'],"['indie poptimism', 'indie electropop', 'alt z', 'electropop']",212026,False,in my miNd
2021/08/12,dk,91,76796,4TKFESih6yVusnSFn5EkOA,"['NODE', 'Larry']","['danish pop', 'danish hip hop']",140397,False,Energi
2018/06/07,il,179,6406,79cuOz3SPQTuFrp8WgftAu,['Shawn Mendes'],"['dance pop', 'viral pop', 'pop', 'canadian pop']",199440,False,There's Nothing Holdin' Me Back
2018/11/01,ni,153,2592,6WSAPEkvEfcEUgSTAo1D3S,"['Sebastian Yatra', 'Beret']","['reggaeton colombiano', 'spanish hip hop', 'colombian pop', 'latin pop']",224013,False,Vuelve
2016/01/28,pl,194,15025,4u7EnebtmKWzUH433cf5Qv,['Queen'],"['classic rock', 'glam rock', 'rock']",354320,False,Bohemian Rhapsody - Remastered 2011
2015/01/18,tr,54,17194,27jdUE1EYDSXZqhjuNxLem,['Coldplay'],"['permanent wave', 'pop']",285014,False,Magic
2019/04/04,it,46,779907,0S5kRC9LFXhks9dzk07gfA,['Coez'],"['italian pop', 'rome indie', 'rap napoletano']",215320,True,Gratis
2022/01/13,ie,82,61445,2QjOHCTQ1Jl3zawyYOpxh6,['The Neighbourhood'],"['modern alternative rock', 'modern rock', 'pop', 'shimmer pop']",240400,False,Sweater Weather
2022/11/03,fi,5,389441,6qverLcFcryBhJBgomIZjw,"['Turisti', 'Elastinen']","['finnish pop', 'finnish hip hop', 'finnish dance pop', 'finnish trap', 'finnish drill']",136800,True,Tippa-T
2015/06/11,cr,154,3087,1XGmzt0PVuFgQYYnV2It7A,"['Maroon 5', 'Wiz Khalifa']","['pop', 'pop rap', 'trap', 'dance pop', 'rap', 'hip hop', 'southern hip hop', 'pittsburgh rap']",231173,True,Payphone
2015/02/22,mx,158,94525,2ZAOEPkOeZTGsjGHWyCThc,"['INNA', 'J Balvin']","['dance pop', 'romanian pop', 'reggaeton', 'trap latino', 'romanian house', 'reggaeton colombiano']",198245,False,Cola Song (feat. J Balvin)
2015/12/03,be,60,24825,10SDxx0CFWGqgVVBeX22TP,"['Justin Bieber', 'Big Sean']","['pop rap', 'southern hip hop', 'pop', 'canadian pop', 'detroit hip hop', 'r&b', 'trap', 'hip hop', 'rap']",286853,False,No Pressure
2023/02/09,cy,196,3804,5UV2oqgMXvlkOvvtK3aT7f,['mor ve ötesi'],"['turkish alternative', 'turkish rock', 'turkish alternative rock']",204320,False,Bir Derdim Var
2016/01/14,cl,44,100840,2QBlGKAp4PquIGtA6iNAuJ,['Farruko'],"['trap latino', 'latin hip hop', 'reggaeton']",221613,False,Lejos De Aquí
2020/03/12,tw,94,74542,7J6wLr8qRqLPMeOZlR54NM,['EggPlantEgg'],"['mandopop', 'taiwan pop', 'taiwan indie', 'taiwanese indie']",259373,False,浪子回頭
2022/05/12,id,78,531653,2FaquTc3FYvNm7RuO1gD6O,['Tulus'],"['indonesian singer-songwriter', 'indonesian jazz', 'indonesian pop']",202950,False,Langit Abu-Abu
2015/06/18,be,133,13694,7uolkTLavH97itenLjNmx9,['Maroon 5'],['pop'],231013,False,Animals
2021/07/22,ar,116,290915,0ZAJ660VP57lLK4U7NlGOy,['Intoxicados'],"['latin alternative', 'argentine rock', 'ska argentino', 'latin rock', 'rock nacional', 'rock en espanol']",260371,False,Nunca quise
2022/03/24,ar,179,233770,3za3hxbolwmy9AeUpWzuRE,"['TINI', 'Morat']","['pop argentino', 'colombian pop', 'latin pop']",199720,False,Consejo de Amor
2021/12/02,vn,70,63119,3pyHABNUu0QxeyH1x8p7yf,"['Hiền Hồ', 'Vuong Anh Tu']",['v-pop'],276777,False,Gặp Nhưng Không Ở Lại
2022/11/17,br,12,3917131,5geU4byUA1hnQofQPOsPDS,"['Orochi', 'MC Ryan SP', 'Oruam', 'Xamã', 'Neo Beats', 'Kizzy', 'Mainstreet']","['brazilian hip hop', 'funk paulista', 'trap carioca', 'funk carioca', 'trap funk', 'trap brasileiro']",294418,True,Sereia
2020/09/24,se,29,376380,2SAqBLGA283SUiwJ3xOUVI,"['Drake', 'Lil Durk']","['drill', 'chicago rap', 'canadian pop', 'toronto rap', 'canadian hip hop', 'chicago drill', 'trap', 'hip hop', 'rap']",261492,True,Laugh Now Cry Later (feat. Lil Durk)
2015/07/30,fr,61,51493,4LiTVwc9MU5HJLNLgnSW6Y,['MisterWives'],"['pop rock', 'electropop', 'nyc pop', 'indie poptimism', 'indie pop', 'modern rock', 'pop']",232186,False,Our Own House
2017/06/08,pl,181,32223,6mapJIPnQ23RTAevUoE0DL,['Rae Sremmurd'],"['pop rap', 'mississippi hip hop', 'southern hip hop', 'melodic rap', 'trap', 'hip hop', 'rap']",208120,True,Swang
2017/12/14,ie,172,32021,1xznGGDReH1oQq0xzbwXa3,"['Drake', 'Wizkid', 'Kyla']","['afropop', 'canadian pop', 'uk funky', 'nigerian pop', 'toronto rap', 'azonto', 'afro dancehall', 'nigerian hip hop', 'canadian hip hop', 'hip hop', 'rap']",173986,False,One Dance
2018/11/22,mt,42,7385,7nD2JPaxIKUdxd2UWgnaGL,"['Alex Rose', 'Cazzu', 'Rauw Alejandro', 'Lenny Tavárez']","['reggaeton', 'trap argentino', 'puerto rican pop', 'reggaeton flow', 'argentine hip hop', 'rap latina', 'trap latino']",367680,True,Toda - Remix
2014/11/30,is,173,1240,2IXr7fUGgiT3o2GHowLPju,['Us The Duo'],"['folk-pop', 'pop rock', 'indiecoustica', 'post-teen pop', 'viral pop', 'neo mellow']",189231,False,Shake It Off
2016/01/28,cz,42,13230,66hayvUbTotekKU3H4ta1f,"['Jack Ü', 'Skrillex', 'Diplo', 'Justin Bieber']","['complextro', 'pop', 'canadian pop', 'ninja', 'moombahton', 'tropical house', 'pop dance', 'electro house', 'house', 'dance pop', 'brostep', 'electro', 'edm']",250285,False,Where Are Ü Now (with Justin Bieber)
2015/09/24,co,124,21689,61k0dkayk6pLdp272POe11,"['Maluma', 'Eli Palacios']","['reggaeton colombiano', 'trap latino', 'reggaeton']",225133,False,La Temperatura (feat. Eli Palacios)
2019/12/26,mt,130,3787,030mot3ZKR3oskfMsqDB2R,['Judy Garland'],"['torch song', 'adult standards', 'lounge', 'hollywood', 'vocal jazz']",162333,False,Have Yourself A Merry Little Christmas
2022/07/21,de,52,893210,6xGruZOHLs39ZbVccQTuPZ,['Joji'],['viral pop'],233456,False,Glimpse of Us
2020/09/03,mx,39,1500143,2QwMXe5zbqymDZGYsMDVqZ,['Carin Leon'],"['sad sierreno', 'nueva musica mexicana', 'corrido', 'musica mexicana', 'sierreno']",155802,False,Me La Avente
2022/12/22,gr,113,76706,0HkM7rYLMWk4330333lY7V,"['Immune', 'SOKI']",['greek drill'],176551,True,Vaccine
2020/06/25,ni,1,27225,2DEZmgHKAvm41k4J3R2E9Y,"['Bad Bunny', 'Jowell & Randy', 'Ñengo Flow']","['reggaeton flow', 'latin hip hop', 'reggaeton', 'trap latino']",295176,True,Safaera
2015/01/18,hn,23,4038,7vS3Y0IKjde7Xg85LWIEdP,"['Ariana Grande', 'Iggy Azalea']","['pop rap', 'pop', 'australian hip hop', 'rap', 'viral rap', 'hip pop', 'uk pop', 'dance pop', 'post-teen pop']",193920,False,Problem
2019/11/21,bo,111,15794,2alIsNw1mqEShbWyO1HXZZ,"['Sebastian Yatra', 'Luis Figueroa', 'Lary Over']","['latin hip hop', 'reggaeton', 'reggaeton flow', 'reggaeton colombiano', 'colombian pop', 'trap latino']",245440,False,Por Perro
2022/10/27,bo,200,22340,3GaGWoU1KfVqgl7vnRHP55,['C. Tangana'],['urbano espanol'],153960,False,Demasiadas Mujeres
2017/10/19,au,155,157624,6SwRhMLwNqEi6alNPVG00n,"['Kendrick Lamar', 'Rihanna']","['pop', 'urban contemporary', 'conscious hip hop', 'barbadian pop', 'west coast rap', 'dance pop', 'hip hop', 'rap']",227360,True,LOYALTY. FEAT. RIHANNA.
2021/09/02,dk,134,69498,1MgTtTXj186W8H02cdOcb8,"['Natasja', 'Tessa', 'Karen Mukupa']","['classic danish pop', 'danish pop', 'danish hip hop']",184085,True,Til Banken (Natasja X Tessa X Karen Mukupa)
2017/03/30,ar,26,438262,58IL315gMSTD37DOZPJ2hf,['Daddy Yankee'],"['trap latino', 'latin hip hop', 'reggaeton']",234320,False,Shaky Shaky
2018/07/12,lv,198,3802,0Y4hwUppbGc8aIBmiTz30A,"['Liam Payne', 'J Balvin']","['pop', 'trap latino', 'reggaeton', 'reggaeton colombiano', 'post-teen pop', 'dance pop', 'uk pop']",196552,False,Familiar
2021/04/22,us,46,2584259,4Oun2ylbjFKMPTiaSbbCih,"['Cardi B', 'Megan Thee Stallion']","['pop', 'dance pop', 'houston rap', 'trap queen', 'rap']",187541,True,WAP (feat. Megan Thee Stallion)
2020/05/28,gr,144,21791,6Ozh9Ok6h4Oi1wUSLtBseN,['DaBaby'],"['north carolina hip hop', 'trap', 'rap']",159714,True,BOP
2022/08/04,sg,132,54625,7ArVzlFsFsQXNseVXmdOyk,['Denise Julia'],[],181224,True,NVMD
2014/11/23,is,35,3712,7wDpMiQUBQkVIdwETkZHVy,"['Iggy Azalea', 'Rita Ora']","['pop rap', 'pop', 'australian hip hop', 'rap', 'viral rap', 'hip pop', 'uk pop', 'electropop', 'dance pop', 'edm', 'tropical house', 'post-teen pop']",209423,False,Black Widow
2016/05/19,mx,197,162964,3xrpI0GqWNMjMDOdXUOnK3,['Ha*Ash'],"['mexican pop', 'latin arena pop', 'latin pop']",197800,False,Lo Aprendí de Ti - HA-ASH Primera Fila - Hecho Realidad [En Vivo]
2017/10/26,hn,160,5828,3U4isOIWM3VvDubwSI3y7a,['John Legend'],"['pop', 'pop soul', 'urban contemporary', 'neo soul', 'r&b']",269560,False,All of Me
2018/06/14,ni,190,1855,2OxUtaKYeahAGNaBiahXtR,"['Farruko', 'Lary Over', 'Bad Bunny']","['trap latino', 'reggaeton flow', 'latin hip hop', 'reggaeton']",331413,True,Diabla - Official Remix
2016/09/01,tr,47,84949,1Tt4sE4pXi57mTD1GCzsqm,['Rihanna'],"['pop', 'dance pop', 'barbadian pop', 'urban contemporary']",191600,True,Needed Me
2017/01/26,sv,60,8225,6JV2JOEocMgcZxYSZelKcc,['Justin Timberlake'],"['dance pop', 'pop']",236001,False,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")"
2020/12/17,is,117,10172,2gbCG4Rt9984UZ7Tc0dIFd,"['Michael Bublé', 'Shania Twain']","['adult standards', 'canadian pop', 'lounge', 'country', 'jazz pop', 'dance pop', 'canadian country', 'country dawn']",216626,False,White Christmas (with Shania Twain)
2022/05/19,gr,153,54179,3QBw7y7WmUcq4VIGPQRhCb,['Lau Jr'],['greek drill'],147195,True,Piron
2020/05/21,hu,197,15570,7z2PHEhTL0HyDwTC36EoPh,['Krúbi'],"['magyar alternative', 'hungarian pop', 'hungarian hip hop', 'magyar trap']",204786,True,PUSZI
2015/09/24,pl,100,19458,3s4U7OHV7gnj42VV72eSZ6,"['Clean Bandit', 'Jess Glynne']","['pop', 'uk funky', 'australian pop', 'uk pop', 'pop dance', 'uk dance', 'dance pop', 'edm', 'tropical house', 'post-teen pop']",227833,False,Rather Be (feat. Jess Glynne)
2018/01/25,cl,180,99942,626rYyBfeAeleh1F5t4B70,"['Revol', 'Bad Bunny', 'Bryant Myers', 'Zion', 'De La Ghetto']","['trap latino', 'reggaeton flow', 'latin hip hop', 'reggaeton']",299586,True,Caile (feat. Zion & De La Ghetto)
2018/08/09,hn,13,27528,7nD2JPaxIKUdxd2UWgnaGL,"['Alex Rose', 'Cazzu', 'Rauw Alejandro', 'Lenny Tavárez']","['reggaeton', 'trap argentino', 'puerto rican pop', 'reggaeton flow', 'argentine hip hop', 'rap latina', 'trap latino']",367680,True,Toda - Remix
2021/12/02,co,91,137448,3Wrjm47oTz2sjIgck11l5e,['Måneskin'],"['italian pop', 'indie rock italiano']",211560,False,Beggin'
2017/01/12,es,65,232918,2webQDZmtGioeu3zUUi9We,"['Sebastian Yatra', 'Cosculluela', 'Cali Y El Dandee']","['latin hip hop', 'reggaeton', 'champeta', 'latin pop', 'reggaeton flow', 'electro latino', 'reggaeton colombiano', 'colombian pop', 'trap latino']",208720,False,Traicionera - Remix
2018/05/24,sk,139,5395,5r49JKf2vWBF0CQjZewJ0O,"['Lost Frequencies', 'James Blunt']","['tropical house', 'neo mellow', 'edm', 'pop dance', 'pop', 'pop rock', 'belgian edm']",149008,False,Melody (feat. James Blunt)
2019/11/14,hn,54,15589,2dy3TKVDEbIeWxeIb8JWqZ,"['Natti Natasha', 'Romeo Santos']","['reggaeton', 'latin hip hop', 'bachata', 'latin pop', 'rap latina', 'trap latino']",229333,False,La Mejor Versión de Mi - Remix
